TITLE = "Visualization of the volumetric solution"
VARIABLES = "x","y","Conservative_1","Conservative_2","Conservative_3","Conservative_4","Conservative_5","Pressure","Temperature","Pressure_Coefficient","Mach","Laminar_Viscosity", "Skin_Friction_Coefficient", "Heat_Flux", "Y_Plus", "Eddy_Viscosity"
ZONE NODES= 3704, ELEMENTS= 3584, DATAPACKING=POINT, ZONETYPE=FEQUADRILATERAL
5.010000e+02	5.352203e-08	9.999978e-01	1.747875e-01	3.081296e-02	2.515755e+00	8.875421e-08	1.000002e+00	9.999999e-01	-2.675877e-05	1.500003e-01	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	6.228252e-09	
3.278693e+02	5.352203e-08	9.999980e-01	1.747924e-01	3.078633e-02	2.515756e+00	8.875483e-08	1.000002e+00	1.000000e+00	-5.935270e-06	1.500004e-01	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	6.228422e-09	
2.146849e+02	5.352203e-08	9.999986e-01	1.747959e-01	3.075564e-02	2.515758e+00	8.875760e-08	1.000003e+00	1.000000e+00	4.536854e-05	1.499987e-01	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	6.229170e-09	
1.406904e+02	5.352203e-08	9.999992e-01	1.748084e-01	3.071685e-02	2.515760e+00	8.876709e-08	1.000004e+00	1.000000e+00	9.363002e-05	1.500033e-01	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	6.231703e-09	
9.231638e+01	5.352203e-08	9.999999e-01	1.748395e-01	3.066319e-02	2.515767e+00	8.877741e-08	1.000005e+00	1.000001e+00	1.606411e-04	1.500212e-01	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	6.234464e-09	
6.069179e+01	5.352203e-08	1.000001e+00	1.748832e-01	3.058357e-02	2.515776e+00	8.877868e-08	1.000007e+00	1.000001e+00	2.684518e-04	1.500458e-01	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	6.234825e-09	
4.001717e+01	5.352203e-08	1.000003e+00	1.749029e-01	3.046016e-02	2.515782e+00	8.880077e-08	1.000009e+00	1.000002e+00	4.194345e-04	1.500440e-01	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	6.240737e-09	
2.650110e+01	5.352203e-08	1.000005e+00	1.748292e-01	3.026396e-02	2.515770e+00	8.893201e-08	1.000012e+00	1.000002e+00	5.915597e-04	1.499539e-01	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	6.275793e-09	
1.766495e+01	5.352203e-08	1.000008e+00	1.745903e-01	2.995447e-02	2.515727e+00	8.915055e-08	1.000015e+00	1.000003e+00	8.090184e-04	1.497100e-01	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	6.334479e-09	
1.188831e+01	5.352203e-08	1.000013e+00	1.741878e-01	2.948943e-02	2.515654e+00	8.925094e-08	1.000019e+00	1.000002e+00	1.079501e-03	1.493080e-01	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	6.361650e-09	
8.111817e+00	5.352203e-08	1.000021e+00	1.737721e-01	2.883116e-02	2.515584e+00	8.908882e-08	1.000028e+00	1.000003e+00	1.645373e-03	1.488682e-01	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	6.318189e-09	
5.642931e+00	5.352203e-08	1.000033e+00	1.735778e-01	2.795665e-02	2.515568e+00	8.935422e-08	1.000045e+00	1.000007e+00	2.711452e-03	1.485847e-01	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	6.389996e-09	
4.028892e+00	5.352203e-08	1.000058e+00	1.736310e-01	2.683167e-02	2.515636e+00	9.163085e-08	1.000081e+00	1.000019e+00	5.007417e-03	1.484765e-01	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	7.027627e-09	
2.973712e+00	5.352203e-08	1.000103e+00	1.735982e-01	2.543560e-02	2.515755e+00	9.488341e-08	1.000146e+00	1.000039e+00	9.110925e-03	1.482653e-01	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	8.013065e-09	
2.283886e+00	5.352203e-08	1.000178e+00	1.730685e-01	2.379655e-02	2.515890e+00	9.019064e-08	1.000253e+00	1.000071e+00	1.591989e-02	1.476140e-01	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	6.621940e-09	
1.832911e+00	5.352203e-08	1.000291e+00	1.718562e-01	2.211355e-02	2.516042e+00	6.099576e-08	1.000414e+00	1.000118e+00	2.613108e-02	1.463909e-01	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.459760e-09	
1.538086e+00	5.352203e-08	1.000472e+00	1.699798e-01	2.069664e-02	2.516330e+00	6.491103e-09	1.000671e+00	1.000194e+00	4.242173e-02	1.446375e-01	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.919102e-13	
1.345344e+00	5.352203e-08	1.000682e+00	1.675393e-01	1.987533e-02	2.516665e+00	1.000000e-10	1.000977e+00	1.000290e+00	6.186961e-02	1.424712e-01	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.081699e-20	
1.219338e+00	5.352203e-08	1.000850e+00	1.642838e-01	1.982657e-02	2.516847e+00	2.540803e-07	1.001267e+00	1.000413e+00	8.029175e-02	1.397047e-01	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.626067e-07	
1.136961e+00	5.352203e-08	1.000802e+00	1.594324e-01	2.069328e-02	2.516409e+00	1.402152e-06	1.001398e+00	1.000592e+00	8.863901e-02	1.357259e-01	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	1.398581e-06	
1.083108e+00	5.352203e-08	1.000314e+00	1.521166e-01	2.158250e-02	2.514800e+00	3.536515e-06	1.001201e+00	1.000882e+00	7.607075e-02	1.297512e-01	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	3.536884e-06	
1.047901e+00	5.352203e-08	9.994586e-01	1.409335e-01	2.086279e-02	2.512273e+00	5.524020e-06	1.000848e+00	1.001385e+00	5.366175e-02	1.203901e-01	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.520724e-06	
1.024884e+00	5.352203e-08	9.983300e-01	1.234743e-01	1.780880e-02	2.508863e+00	5.716515e-06	1.000427e+00	1.002097e+00	2.698778e-02	1.055003e-01	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	5.706683e-06	
1.009837e+00	5.352203e-08	9.972318e-01	9.048813e-02	1.179863e-02	2.505133e+00	3.659289e-06	1.000383e+00	1.003156e+00	2.417306e-02	7.721596e-02	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	3.648459e-06	
1.000000e+00	5.352203e-08	9.960457e-01	0.000000e+00	0.000000e+00	2.500903e+00	1.000000e-10	1.000361e+00	1.004328e+00	2.276948e-02	0.000000e+00	0.000000e+00	8.514145e-05	-5.251157e-08	3.830644e+02	1.051974e-20	
9.909241e-01	-1.280290e-03	9.977769e-01	0.000000e+00	0.000000e+00	2.506576e+00	1.000000e-10	1.002631e+00	1.004860e+00	1.668671e-01	0.000000e+00	0.000000e+00	3.818109e-03	-5.128456e-07	2.639989e+00	1.058014e-20	
9.789211e-01	-2.951446e-03	9.977189e-01	0.000000e+00	0.000000e+00	2.505913e+00	1.000000e-10	1.002365e+00	1.004652e+00	1.500121e-01	0.000000e+00	0.000000e+00	3.736190e-03	-4.741656e-07	2.503724e+00	1.058273e-20	
9.631568e-01	-5.108981e-03	9.973722e-01	0.000000e+00	0.000000e+00	2.504156e+00	1.000000e-10	1.001662e+00	1.004297e+00	1.054005e-01	0.000000e+00	0.000000e+00	3.139435e-03	-3.574168e-07	2.221997e+00	1.057664e-20	
9.426407e-01	-7.855481e-03	9.971107e-01	0.000000e+00	0.000000e+00	2.503110e+00	1.000000e-10	1.001244e+00	1.004141e+00	7.884107e-02	0.000000e+00	0.000000e+00	2.837557e-03	-3.042811e-07	2.060965e+00	1.056934e-20	
9.162555e-01	-1.128962e-02	9.968792e-01	0.000000e+00	0.000000e+00	2.502404e+00	1.000000e-10	1.000962e+00	1.004091e+00	6.089738e-02	0.000000e+00	0.000000e+00	2.646176e-03	-2.648954e-07	1.953458e+00	1.056074e-20	
8.828360e-01	-1.548810e-02	9.967078e-01	0.000000e+00	0.000000e+00	2.501972e+00	1.000000e-10	1.000789e+00	1.004090e+00	4.993437e-02	0.000000e+00	0.000000e+00	2.602526e-03	-2.548699e-07	1.910443e+00	1.055349e-20	
8.413160e-01	-2.048016e-02	9.966205e-01	0.000000e+00	0.000000e+00	2.501779e+00	1.000000e-10	1.000711e+00	1.004101e+00	4.502177e-02	0.000000e+00	0.000000e+00	2.600741e-03	-2.534631e-07	1.890262e+00	1.054955e-20	
7.909518e-01	-2.621660e-02	9.966058e-01	0.000000e+00	0.000000e+00	2.501774e+00	1.000000e-10	1.000709e+00	1.004113e+00	4.489021e-02	0.000000e+00	0.000000e+00	2.612200e-03	-2.546167e-07	1.880400e+00	1.054862e-20	
7.316032e-01	-3.253806e-02	9.966383e-01	0.000000e+00	0.000000e+00	2.501912e+00	1.000000e-10	1.000765e+00	1.004136e+00	4.840045e-02	0.000000e+00	0.000000e+00	2.641892e-03	-2.593571e-07	1.881219e+00	1.054945e-20	
