TITLE = "Visualization of the volumetric solution"
VARIABLES = "x","y","Conservative_1","Conservative_2","Conservative_3","Conservative_4","Conservative_5","Pressure","Temperature","Pressure_Coefficient","Mach","Laminar_Viscosity", "Skin_Friction_Coefficient", "Heat_Flux", "Y_Plus", "Eddy_Viscosity"
ZONE NODES= 3704, ELEMENTS= 3584, DATAPACKING=POINT, ZONETYPE=FEQUADRILATERAL
5.010000e+02	5.352203e-08	9.999976e-01	1.747879e-01	3.081728e-02	2.515755e+00	8.875115e-08	1.000002e+00	9.999998e-01	-4.064082e-05	1.500013e-01	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	6.227435e-09	
3.278693e+02	5.352203e-08	9.999978e-01	1.747924e-01	3.079547e-02	2.515756e+00	8.875182e-08	1.000002e+00	9.999999e-01	-2.184679e-05	1.500018e-01	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	6.227618e-09	
2.146849e+02	5.352203e-08	9.999983e-01	1.747929e-01	3.077090e-02	2.515757e+00	8.875320e-08	1.000003e+00	1.000000e+00	1.960997e-05	1.499985e-01	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	6.227995e-09	
1.406904e+02	5.352203e-08	9.999987e-01	1.747996e-01	3.074081e-02	2.515758e+00	8.876004e-08	1.000003e+00	1.000000e+00	5.236706e-05	1.499996e-01	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	6.229821e-09	
9.231638e+01	5.352203e-08	9.999992e-01	1.748269e-01	3.070025e-02	2.515763e+00	8.877986e-08	1.000004e+00	1.000000e+00	9.360613e-05	1.500163e-01	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	6.235102e-09	
6.069179e+01	5.352203e-08	1.000000e+00	1.748821e-01	3.064197e-02	2.515774e+00	8.879458e-08	1.000005e+00	1.000001e+00	1.637110e-04	1.500536e-01	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	6.239035e-09	
4.001717e+01	5.352203e-08	1.000001e+00	1.749423e-01	3.055388e-02	2.515786e+00	8.879176e-08	1.000007e+00	1.000001e+00	2.701989e-04	1.500906e-01	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	6.238307e-09	
2.650110e+01	5.352203e-08	1.000003e+00	1.749365e-01	3.041391e-02	2.515786e+00	8.884656e-08	1.000009e+00	1.000002e+00	4.114219e-04	1.500653e-01	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	6.252945e-09	
1.766495e+01	5.352203e-08	1.000005e+00	1.747659e-01	3.018942e-02	2.515755e+00	8.908207e-08	1.000011e+00	1.000001e+00	5.482096e-04	1.498904e-01	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	6.316018e-09	
1.188831e+01	5.352203e-08	1.000007e+00	1.743826e-01	2.984295e-02	2.515679e+00	8.933153e-08	1.000012e+00	1.000000e+00	5.829169e-04	1.495214e-01	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	6.383316e-09	
